Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,291.75982666015625,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,288.6256408691406,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,283.23883056640625,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,290.14373779296875,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,293.7969970703125,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,291.7989501953125,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,288.28289794921875,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,291.1721496582031,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,294.5707702636719,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,292.2005615234375,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,299.6539306640625,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,301.6617431640625,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,302.3277282714844,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,304.9330139160156,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,305.9907531738281,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,300.2318115234375,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,287.74420166015625,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,295.4815979003906,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,292.0830078125,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,304.5510559082031,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,292.07318115234375,2436500
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,302.09271240234375,1945400
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,318.70367431640625,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,318.91912841796875,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,316.86236572265625,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,308.9094543457031,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,313.2482604980469,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,318.9681091308594,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,327.7339172363281,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,334.5506896972656,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,332.317626953125,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,318.6449279785156,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,326.97979736328125,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,321.7300720214844,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,310.2806701660156,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,294.27691650390625,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,286.2064514160156,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,290.4963684082031,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,279.8206787109375,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,287.3915710449219,3195600
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,294.1495666503906,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,285.46209716796875,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,299.9379577636719,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,292.97430419921875,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,288.3514404296875,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,262.0931396484375,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,281.6521911621094,2372500
2020-03-11,278.5400085449219,284.489990234375,272.5799865722656,276.6300048828125,270.9373474121094,3144100
2020-03-12,257.07000732421875,265.5899963378906,237.4499969482422,237.85000610351562,232.95535278320312,3684400
2020-03-13,254.0,262.94000244140625,242.6300048828125,261.7799987792969,256.3929138183594,2692000
2020-03-16,223.82000732421875,245.77000427246094,213.0800018310547,213.5399932861328,209.14559936523438,3096000
2020-03-17,217.07000732421875,237.8300018310547,203.72999572753906,229.3000030517578,224.58131408691406,3669400
2020-03-18,203.44000244140625,215.33999633789062,181.3800048828125,194.13999938964844,190.1448516845703,3607200
2020-03-19,190.52000427246094,201.39999389648438,187.02000427246094,195.00999450683594,190.9969482421875,3343900
2020-03-20,200.00999450683594,224.13999938964844,187.11000061035156,187.88999938964844,184.02345275878906,3904500
2020-03-23,190.67999267578125,199.9499969482422,185.83999633789062,192.85000610351562,188.88140869140625,3027200
2020-03-24,209.49000549316406,232.6300048828125,207.3699951171875,230.63999938964844,227.24884033203125,2921200
2020-03-25,231.82000732421875,250.11000061035156,228.30999755859375,233.5500030517578,230.11605834960938,2837400
2020-03-26,240.17999267578125,260.9800109863281,235.0,260.3399963378906,256.5121765136719,3166300
2020-03-27,253.35000610351562,262.8800048828125,240.39999389648438,241.22000122070312,237.67327880859375,3203300
2020-03-30,246.4600067138672,257.92999267578125,241.24000549316406,255.3000030517578,251.54627990722656,2129800
2020-03-31,252.25,254.99000549316406,238.08999633789062,240.0,236.47125244140625,2783600
2020-04-01,228.9499969482422,237.1999969482422,220.2100067138672,223.3300018310547,220.04632568359375,2465500
2020-04-02,219.5800018310547,226.36000061035156,215.9199981689453,220.57000732421875,217.32691955566406,1891400
2020-04-03,223.05999755859375,224.44000244140625,213.2899932861328,218.14999389648438,214.94248962402344,1490600
2020-04-06,231.6199951171875,252.39999389648438,229.0800018310547,250.75,247.0631561279297,3327200
2020-04-07,264.17999267578125,265.0,251.44000244140625,256.2200012207031,252.45274353027344,2577800
2020-04-08,259.8900146484375,272.2699890136719,257.3299865722656,266.75,262.8279113769531,1892300
2020-04-09,271.70001220703125,277.4200134277344,255.75999450683594,258.2799987792969,254.48248291015625,2617300
2020-04-13,256.2099914550781,259.29998779296875,250.24000549316406,258.7799987792969,254.97509765625,1410700
2020-04-14,266.20001220703125,274.489990234375,263.5899963378906,272.510009765625,268.5032653808594,1626800
2020-04-15,266.0,266.3999938964844,258.54998779296875,262.80999755859375,258.9458923339844,1542800
2020-04-16,270.010009765625,274.94000244140625,263.2900085449219,270.7099914550781,266.72967529296875,2077800
2020-04-17,278.1600036621094,280.2200012207031,271.4700012207031,279.0199890136719,274.91748046875,1831600
2020-04-20,273.0299987792969,274.9200134277344,266.3399963378906,266.7300109863281,262.8081970214844,1782300
2020-04-21,262.4200134277344,263.4100036621094,242.57000732421875,243.6300048828125,240.0478515625,2999000
2020-04-22,255.4600067138672,273.3699951171875,255.4600067138672,271.7799987792969,267.7839660644531,3565800
2020-04-23,268.8500061035156,276.4700012207031,262.7900085449219,263.9599914550781,260.07891845703125,2624900
2020-04-24,268.5299987792969,268.67999267578125,258.1099853515625,266.6700134277344,262.7491149902344,1528900
2020-04-27,270.20001220703125,274.42999267578125,262.8800048828125,264.4100036621094,260.5223388671875,2136100
2020-04-28,270.2300109863281,271.489990234375,259.4700012207031,261.8500061035156,257.9999694824219,1731600
2020-04-29,268.0,281.95001220703125,265.1700134277344,279.989990234375,275.8732604980469,2155800
2020-04-30,275.0,275.69000244140625,254.7100067138672,255.27999877929688,251.5265655517578,3887100
2020-05-01,246.72999572753906,247.0,229.69000244140625,235.02000427246094,231.564453125,5715100
2020-05-04,233.97999572753906,234.97999572753906,231.3800048828125,234.52000427246094,231.07180786132812,2631300
2020-05-05,240.61000061035156,252.0399932861328,239.89999389648438,242.80999755859375,239.2399139404297,2268600
2020-05-06,249.35000610351562,254.49000549316406,244.00999450683594,244.55999755859375,240.9641876220703,2350800
2020-05-07,250.0,253.75999450683594,247.10000610351562,247.6300048828125,243.98904418945312,1541700
2020-05-08,252.89999389648438,266.3699951171875,252.05999755859375,265.3999938964844,261.49774169921875,2838100
2020-05-11,262.4700012207031,265.19000244140625,259.1000061035156,262.2300109863281,258.3743896484375,1762600
2020-05-12,265.2699890136719,266.9100036621094,255.7100067138672,255.97999572753906,252.21627807617188,1764500
2020-05-13,255.9600067138672,257.239990234375,241.77999877929688,248.19000244140625,244.54080200195312,2545900
2020-05-14,243.55999755859375,269.989990234375,240.33999633789062,269.0,265.0447998046875,3576000
2020-05-15,252.75,258.0899963378906,248.80999755859375,251.83999633789062,248.1371307373047,3681900
2020-05-18,259.489990234375,262.989990234375,253.4600067138672,257.4700012207031,253.6843719482422,2660400
